proposicao_id,descricao
2435922,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435923,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435925,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435936,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435937,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435964,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435967,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435968,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435969,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2435970,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436668,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436678,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436680,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436681,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436687,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436688,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436690,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436692,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436693,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436694,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436703,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436958,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436963,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436968,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436992,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436993,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436994,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2436998,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437000,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437010,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437011,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437012,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437014,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437016,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437023,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437027,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437028,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437030,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437031,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437033,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437054,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437055,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437056,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437058,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437063,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437065,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437066,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437083,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437088,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437089,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437099,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437116,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437118,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437119,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437127,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2437211,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439831,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439895,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439896,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439897,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439900,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439910,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439916,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2439917,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2441539,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2430956,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431015,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431016,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431018,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431019,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431020,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431049,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431052,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431056,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431057,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431058,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431059,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431123,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431704,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431707,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431709,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431712,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431713,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431721,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431722,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431725,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431726,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431729,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431736,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431738,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431740,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431742,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431747,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431749,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431751,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431755,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431757,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431759,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431760,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431761,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431762,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431763,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431764,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431765,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431771,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431772,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431775,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431777,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431779,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431780,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431785,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431795,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431797,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431799,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431801,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431803,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431807,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431808,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431809,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431819,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431829,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2431830,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432017,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432143,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432145,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432147,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432148,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432150,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432151,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432152,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432180,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432181,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432245,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432246,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432247,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432254,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432337,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2432338,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433412,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433414,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433438,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433445,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433461,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433465,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433505,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433507,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433509,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433515,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433569,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433571,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433575,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433579,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433583,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433636,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433651,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433659,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433660,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433664,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433665,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433668,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2433687,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434204,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434205,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434216,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434218,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434222,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434226,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434229,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434256,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2434317,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435165,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435166,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435181,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435183,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435187,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435196,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435198,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435201,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435203,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435204,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435274,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435845,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435885,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435887,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435890,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435902,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435903,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435907,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435922,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435923,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435925,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435936,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435937,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435964,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435967,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435968,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435969,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2435970,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436668,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436678,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436680,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436681,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436687,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436688,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436690,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436692,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436693,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436694,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436703,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436958,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436963,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436968,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436992,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436993,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436994,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2436998,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437000,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437010,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437011,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437012,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437014,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437016,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437023,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437027,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437028,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437030,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437031,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437033,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437054,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437055,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437056,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437058,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437063,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437065,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437066,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437083,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437088,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437089,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437099,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437116,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437118,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437119,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437127,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2437211,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439831,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439895,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439896,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439897,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439900,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439910,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439916,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439917,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2441539,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2439877,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439889,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439890,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439891,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439892,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439893,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439899,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439901,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439902,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439912,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439937,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439938,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439939,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439940,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439941,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439942,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439943,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439945,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439946,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439947,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439948,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439949,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439950,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439951,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439877,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 302; não: 142; abstenção: 1; total: 445.
2438886,Aprovado o Parecer.
2439560,Aprovado o Parecer.
2439245,Aprovado o Parecer.
2439247,Aprovado o Parecer.
2438994,Aprovado o Parecer.
2439542,Aprovado o Parecer.
2439545,Aprovado o Parecer.
2438781,Aprovado o Parecer.
2439594,Aprovado o Parecer.
2439596,Aprovado o Parecer.
2438995,Aprovado o Parecer.
2439544,Aprovado o Parecer.
2439548,Aprovado o Parecer.
2439592,Aprovado o Parecer.
2439593,Aprovado o Parecer.
2438824,Aprovado o Parecer.
2439588,Aprovado o Parecer.
2439589,Aprovado o Parecer.
2438777,Aprovado com subscrição dos Deputados Augusto Coutinho e Pompeo de Mattos.
2436939,Aprovado o Parecer.
2283727,Aprovado o Parecer.
2293301,Aprovado o Parecer.
2293345,Aprovado o Parecer.
2386466,Aprovado o Parecer.
2386467,Aprovado o Parecer.
2392304,Aprovado o Parecer.
2438689,Aprovado o Parecer.
2428370,Aprovado o Parecer.
2428371,Aprovado o Parecer.
2433179,Aprovado o Parecer.
2433181,Aprovado o Parecer.
2356963,Aprovado o Parecer.
2431126,Aprovado o Parecer.
2431128,Aprovado o Parecer.
2436887,Aprovado o Parecer.
2439552,Aprovado o Parecer.
2432482,Aprovado o Parecer.
2432483,Aprovado o Parecer.
2436899,Aprovado o Parecer.
2436934,Aprovado o Parecer.
2405987,Aprovado o Parecer.
2414870,Aprovado o Parecer.
2434185,Aprovado o Parecer.
2434186,Aprovado o Parecer.
2434497,Aprovado o Parecer.
2434498,Aprovado o Parecer.
2434859,Aprovado o Parecer.
2434860,Aprovado o Parecer.
2432866,Aprovado o Parecer.
2432867,Aprovado o Parecer.
2439618,Aprovado o Parecer.
2434684,Aprovado o Parecer.
2434685,Aprovado o Parecer.
2435001,Aprovado o Parecer.
2437276,Aprovado o Parecer.
2439553,Aprovado o Parecer.
2437532,Aprovado o Parecer.
2439554,Aprovado o Parecer.
2438828,Aprovado o Parecer.
2436707,Aprovado.
2439873,"Aprovado, com inclusão, pelo deputado Márcio Jerry, de representante da Defensoria Pública da União. Subscreveu o deputado Bruno Farias."
2434781,Aprovado o Parecer.
2436593,"Aprovado, com subscrição do Deputado Sargento Fahur."
2437751,Aprovado.
2437520,"Aprovado, com subscrição do Deputado Sargento Fahur."
2437534,Aprovado.
2437567,Aprovado.
2438524,"Aprovado, com subscrição do Deputado Sargento Fahur."
