proposicao_id,descricao
2430859,"Realizar o encaminhamento do PL-1536/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2430859,"Realizar o encaminhamento do PL-1536/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2430859,"Realizar o encaminhamento do PL-1536/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2430862,"Aprovado o requerimento nº 1815/2024,da Sra. Fernanda Melchionna, que solicita urgência (art. 155) para o PL 3202/2023."
2419243,"Aprovado, com a realização do evento também nos Estados de São Paulo e Goiás."
2362096,"Aprovado, com subscrição dos Deputados Coronel Ulysses, Alfredo Gaspar e Sargento Gonçalves."
2430944,"Aprovado com o voto contrário do Deputado Pastor Henrique Vieira e subscrição dos Deputados Coronel Ulysses, Sargento Fahur, Alfredo Gaspar e Sargento Gonçalves."
1030398,"Aprovado. Subscrito pelo Deputados Dr. Frederico e Jorge Solla. Aprovada a inclusão de representante do Conselho Federal de Medicina (CFM), apresentada pelo Deputado Dr. Zacharias Calil."
2430988,"Aprovado. Subscrito pelos Deputados Professor Alcides, Capitão Alden, Fernanda Melchiona, Professora Luciene Cavalcante e Tarcísio Motta."
2429668,Aprovado.
2430996,"Aprovado, subscrito pelos Deputados Amaro Neto e Reimont."
2431013,"Aprovado, com subscrição dos Deputados Capitão Alden, Sargento Gonçalves, Aluisio Mendes, Sargento Fahur e Rodolfo Nogueira e voto contrário dos Deputados Pastor Henrique Vieira e Delegada Adriana Accorsi."
2420068,Aprovado incluindo Procon SP
2431017,"Aprovado, contra o voto da Deputada Delegada Adriana Accorsi e subscrito pelos Deputados Coronel Meira, Rodolfo Nogueira, Sargento Fahur, Delegado Caveira e Osmar Terra."
2431021,"Aprovado, com subscrição dos Deputados Capitão Alden, Sargento Gonçalves e Rodolfo Nogueira e voto contrário dos Deputados Pastor Henrique Vieira e Delegada Adriana Accorsi."
2431026,"Realizar o encaminhamento do PL-1564/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431026,"Realizar o encaminhamento do PL-1564/2024 à CDC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431026,"Realizar o encaminhamento do PL-1564/2024 à CCULT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431026,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 1.564, de 2024, adotada pela relatora da Comissão de Defesa do Consumidor."
2431026,Aprovada a Redação Final assinada pela relatora Reginete Bispo (PT-RS).
2431026,"Aprovadas as Emendas do Senado Federal nºs 1, 3 e 4 ao Projeto de Lei nº 1.564, de 2024."
2431026,"Rejeitada a Emenda do Senado Federal nº 2 ao Projeto de Lei nº 1.564, de 2024."
2431026,"Aprovada a Redação Final assinada pela Relatora, Dep. Reginete Bispo (PT/RS)."
2431060,"Realizar o encaminhamento da MSC-175/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431060,"Realizar o encaminhamento da MSC-175/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431060,"Realizar o encaminhamento da MSC-175/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431060,"Aprovado o Projeto de Decreto Legislativo nº 236, de 2024, adotado pelo Relator da Comissão de Finanças e Tributação."
2431060,"Aprovada a Redação Final assinada pelo Relator, Dep. Osmar Terra (MDB-RS)."
2431060,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2431081,"Aprovado, com subscrição dos Deputados Capitão Alden, Sargento Gonçalves e Rodolfo Nogueira."
2431108,Aprovado. Subscrito pela Deputada Rogéria Santos e pelos Deputados Jorge Solla e Dimas Gadelha.
2431112,Aprovado o Parecer.
2422697,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 320; não: 117; total: 437.
2431123,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 320; não: 117; total: 437.
2236337,Aprovado com a exclusão da FNA e CEF da lista de convidados.
2431135,Aprovado. Subscrito por todos os Deputados presentes.
2431145,"Aprovado, contra o voto da Deputada Sâmia Bonfim (PSOL/SP), com aditamento para que se inclua no objeto da Moção de Repúdio o Prefeito e o Governador do Rio de Janeiro."
2431145,Rejeitado o Requerimento de Retirada de Pauta.
2324721,Aprovado o Requerimento. Sim: 325; não: 128; abstenção: 1; total: 454.
2431155,Aprovado.
2431158,Aprovado.
2431160,Aprovado.
2431161,Aprovado.
2431162,Aprovado.
2431186,"Realizar o encaminhamento do PL-1594/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CE (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CTRAB (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CINDRE (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,"Realizar o encaminhamento do PL-1594/2024 à CPASF (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431186,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1660/2024.
2431250,Aprovado.
2419654,Aprovado.
2408604,Aprovado.
2431418,Aprovado.
2421295,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2431697,Aprovado.
2431720,"Aprovada a inclusão na pauta, mediante acordo. Encaminharam a votação o Deputado Dr. Frederico, a favor, e a Deputada Jandira Feghali, contra. Aprovado."
2431204,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2430859,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 361; total: 361.
2431748,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 361; total: 361.
2431752,Aprovado.
2420773,"Aprovado, subscrito pelo Deputado Celso Russomanno."
2431768,"Aprovado, subscrito pelo Deputado Celso Russomanno."
2431773,"Realizar o encaminhamento do PL-1631/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431773,"Realizar o encaminhamento do PL-1631/2024 à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2431773,"Aprovado o Substitutivo ao Projeto de Lei nº 1.631, de 2024, adotado pelo relator da Comissão de Saúde."
2431773,"Aprovada a Redação Final assinada pelo relator, Doutor Luizinho (PP-RJ)."
2431774,"Aprovado. Subscrito pela Deputada Rogéria Santos e pelos Deputados Jorge Solla, Geraldo Resende, Dorinaldo Malafaia e Dimas Gadelha."
2397890,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2431964,Aprovados o Relatório e a Complementação de Voto.
2421294,Aprovado.
2432004,Aprovado. Registrado voto contrário do deputado Gilvan da Federal.
2432007,Aprovado.
2432008,Aprovado.
2432009,Aprovado.
2432016,Aprovado.
2418928,Aprovado.
2432270,Aprovado o Parecer.
2432271,Aprovado o Parecer.
2432276,Aprovado o Parecer.
2432278,Aprovado o Parecer.
2432280,Aprovado o Parecer.
2432284,Aprovado o Parecer.
2390022,"Aprovado, por unanimidade, o Requerimento."
536122,Aprovado.
2387871,Aprovado com a inclusão da CNA.
2432549,"Aprovado, incluindo o CEO da BYD, Wang Chuanfu, e subscrito pelo Deputado Celso Russomanno"
2432671,"Aprovado, com o voto contrário da Deputada Silvye Alves."
2139160,Aprovado limitando o escopo da Audiência Pública às relações consumeristas.
2432754,"Subscrito pelos Deputados Zucco, Marcos Pollon, Mauricio Marcon, Orlando Silva, Pedro Campos, Rubens Pereira Júnior, Bacelar, Coronel Fernanda e Chris Tonietto"
2432754,"Aprovado, com transformação em convite"
2432767,"Realizar o encaminhamento do PL-1725/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2432767,"Realizar o encaminhamento do PL-1725/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2432767,"Realizar o encaminhamento do PL-1725/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2432767,"Realizar o encaminhamento do PL-1725/2024 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2432767,"Realizar o encaminhamento do PL-1725/2024 à CICS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2432767,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1858/2024.
2428795,Aprovado. Subscrito pelo Deputado Geraldo Resende.
2430803,Aprovado.
2429294,Aprovado.
2432975,Aprovado o parecer na Comissão Mista
2430012,Aprovado.
2190986,Aprovado.
2432981,Aprovado.
2428557,Aprovado.
2430730,Aprovado.
2432811,Aprovado. Subscrito pela Deputada Rogéria Santos e pelo Deputado Jorge Solla.
2433063,Aprovado. Subscrito pela Deputada Rogéria Santos e pelo Deputado Jorge Solla.
2433075,Aprovado o Requerimento
2433092,Aprovado.
2433093,Aprovado.
2428559,Aprovado. Subscrito pela Deputada Ana Paula Lima.
2416861,"Aprovado, com inclusão de convite ao Consultor do Conselho Temático de Assuntos Tributários da Federação das Indústrias do Estado do Paraná - FIEP, sr. Carlos Alexandre Tortato, ao Presidente do Sindicato Nacional dos Auditores-Fiscais da Receita Federal do Brasil, sr. Isac Moreno Falcão Santos, ao Instituto Brasileiro de Petróleo e Gás - IBP e ao Presidente da Associação Nacional dos Procuradores dos Estados e do Distrito Federal, sr. Vicente Martins Prata Braga, com a realização do debate dividido em duas reuniões de audiência pública."
2433118,"Aprovado o requerimento nº 1614/2024,da Sra. Gisela Simona, que solicita urgência (art. 155) para o PRC 18/2024."
2433118,"Realizar o encaminhamento do PRC-17/2024 à MESA (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2433118,"Realizar o encaminhamento do PRC-17/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2433118,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PRC 18/2024, por ter sido aprovado o REQ 1614/2024 que está apensado ao primeiro."
2433118,Aprovado o Substitutivo odotado pela Relatora da Mesa Diretora da Câmara dos Deputados.
2433118,"Aprovada a Redação Final assinada pela Relatora, Dep. Gisela Simona (UNIÃO-MT)."
2433152,Aprovado.
2264444,Aprovado.
2433192,"Aprovado, com subscrição dos Deputados Rodolfo Nogueira, Coronel Assis, Fábio Costa, Coronel Telhada e Sargento Gonçalves."
2433193,Aprovado.
2361879,"Aprovado. Subscrito pela Deputada Rogéria Santos e pelos Deputados Amom Mandel, Jorge Solla e Dr. Daniel Soranz."
2428368,Aprovado. Subscrito pela Deputada Alice Portugal e pelos Deputados Sargento Gonçalves e Delegado Paulo Bilynskyj.
2426685,"Aprovado, com a inclusão no rol dos convidados,a pedido do autor, de Alexandre Rohlf de Morais, advogado especializado em direito do cosumidor e coordenador do Movimento Exija a Bula e  Mauro Moreira Freitas, advogado especializado em Direito da Pessoa Idosa, ex-presidente do Conselho Nacional da Pessoa Idosa (2021/2023)."
2388029,Aprovado.
2388029,"Aprovado, transformado em convite"
2388029,"Aprovado, transformado em convite"
2388029,"Aprovado, transformado em convite"
2388029,Aprovado.
2433229,"Aprovado, com subscrição dos Deputados Rodolfo Nogueira, Coronel Assis, Fábio Costa, Coronel Telhada e Sargento Gonçalves."
2433230,Aprovado.
2423652,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2423650,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2388029,"Aprovado, com a inclusão de convite ao Ministério das Cidades, a pedido do autor do Requerimento."
2388029,Aprovado.
2433327,"Realizar o encaminhamento do PLP-85/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2433327,"Realizar o encaminhamento do PLP-85/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2433327,"Realizar o encaminhamento do PLP-85/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2433327,"Realizar o encaminhamento do PLP-85/2024 à CINDRE (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2433327,"Aprovado o Substitutivo ao Projeto de Lei Complementar n. 85, de 2024, adotado pelo Relator da Comissão de Finanças e Tributação, ressalvados os destaques. Sim: 404; não: 2; total: 406."
2433327,Rejeitada a Emenda de Plenário nº 5. Sim: 199; não: 221; abstenção: 2; total: 422.
2433327,Rejeitada a Emenda de Plenário nº 3. Sim: 215; não: 226; abstenção: 1; total: 442.
2433327,Rejeitada a Emenda de Plenário nº 4. Sim: 184; não: 223; abstenção: 1; total: 409.
2433327,Mantido o texto. Sim: 277; não: 145; total: 422.
2433327,Aprovada a Redação Final assinada pelo relator Dep. Afonso Motta (PDT-RS).
2433327,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2431773,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2391490,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 388; não: 23; abstenção: 2 ; total: 413.
2433439,"Aprovado, com inclusão de convite ao Ministério da Fazenda, ao Ministério de Meio Ambiente e Mudança do Clima e ao Instituto de Defesa de Consumidores - IDEC; e para a realização em conjunto com a Comissão de Minas e Energia."
2433443,Aprovado. Subscrito pela Deputada Silvia Waiãpi e pelo Deputado Otto Alencar Filho.
2433455,"Aprovado o requerimento nº 1614/2024,da Sra. Gisela Simona, que solicita urgência (art. 155) para o PRC 18/2024."
2433180,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2433530,Rejeitado o Requerimento.
2433641,Aprovado.
2433327,Aprovado o Recurso. Sim: 219; não: 209; total: 428.
2430738,Aprovado. Subscrito pelo Deputado Dr. Daniel Soranz.
2433924,Aprovado.
2434049,Aprovado.
2431186,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 320; não: 115; abstenção: 1; total: 436.
2434302,"Realizar o encaminhamento do PL-1875/2024 à CAPADR (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434302,"Realizar o encaminhamento do PL-1875/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434302,"Realizar o encaminhamento do PL-1875/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434302,"Realizar o encaminhamento do PL-1875/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434302,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1811/2024.
2434339,"Aprovado, com a inclusão do Presidente da Zona de Processamento de Exportação de Ilhéus/BA; e do Sr. Carlos Murilo, Diretor de Assuntos Estratégicos da Associação Brasileira das Empresas de Transporte Internacional Expresso de Cargas (ABRAEC)."
2434340,"Aprovado, com a inclusão do Sr. Jurandir Picanço Júnior, Consultor de Energia da Federação das Indústrias do Estado do Ceará (FIEC)."
2239461,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239465,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239477,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239526,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239537,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239538,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239606,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239623,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239661,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239667,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239669,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2239680,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241631,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241637,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241638,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241647,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241675,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241677,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241679,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241694,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241801,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241810,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241815,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241854,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241864,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241908,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241909,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241912,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241914,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241920,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241927,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2241953,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242057,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242069,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242100,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242116,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242142,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242158,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242171,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242198,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242223,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242385,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242526,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242529,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242573,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242663,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242671,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242801,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242823,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242827,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2242872,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2243046,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2243095,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2244112,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2244209,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2244217,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2244902,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2244957,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2244989,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2245011,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2246801,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2247075,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2247332,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2247360,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2247368,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2247969,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2248046,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2248232,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2248303,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2248305,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2249857,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2249874,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2249918,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2249955,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2249977,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2249979,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2249983,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250201,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250309,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250321,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250373,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250423,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250424,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250506,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250584,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250607,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250682,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250699,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250700,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250749,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250836,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2250837,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2251180,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2251403,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2251505,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2251877,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2251885,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2251955,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252005,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252085,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252098,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252218,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252528,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252811,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252824,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2252931,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2253009,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2253014,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2253340,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2253661,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2253941,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2253947,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254162,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254193,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254261,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254297,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254308,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254312,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254370,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254499,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254548,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254579,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254586,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254729,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2254739,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2255097,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2255210,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2255749,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2256110,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2256364,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2256667,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2256716,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2256741,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2256999,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2257354,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2257558,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2257780,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
